setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
NEO,rare,{2}{R},R,Creature,"Goblin, Artificer",3,3
NEO,rare,{2}{R}{R},R,Creature,Spirit,3,3
NEO,rare,{1}{G}{G}{G}{G},G,Sorcery,0,0,0
NEO,rare,{1}{G},G,Creature,Spirit,2,2
NEO,mythic,{2}{G},G,Creature,Spirit,3,3
NEO,rare,{X}{G},G,Instant,0,0,0
NEO,rare,{1}{G},G,"Enchantment, Creature","Snake, Druid",1,3
NEO,rare,{1}{G},G,"Enchantment, Creature","Snake, Druid",2,2
NEO,rare,{X}{R}{W},"R, W",Sorcery,0,0,0
NEO,rare,{1}{W}{B},"B, W",Creature,"Rat, Pilot",4,3
NEO,rare,{1}{U}{R}{W},"R, U, W",Creature,"Kirin, Spirit",4,4
NEO,rare,{G}{W},"G, W",Creature,"Human, Druid",1,3
NEO,mythic,{3}{W}{B},"B, W",Enchantment,0,0,0
NEO,rare,{1},0,Artifact,Equipment,0,0
NEO,rare,{2},0,Artifact,Vehicle,2,4
NEO,rare,{3},0,Artifact,0,0,0
NEO,rare,{2},0,Artifact,Vehicle,4,4
NEO,rare,{4},0,Artifact,Vehicle,5,5
NEO,mythic,{3}{W}{W},W,Creature,"Dragon, Spirit",5,4
NEO,rare,{3}{W},"B, G, R, U, W",Creature,"Dragon, Spirit",3,3
NEO,mythic,{4}{U}{U},U,Creature,"Dragon, Spirit",6,6
NEO,mythic,{3}{B}{B},B,Creature,"Dragon, Spirit",5,5
NEO,mythic,{2}{R}{R},R,Creature,"Dragon, Spirit",4,4
NEO,mythic,{3}{G}{G},G,Creature,"Dragon, Spirit",4,4
NEO,rare,0,G,Land,0,0,0
NEO,rare,0,W,Land,0,0,0
NEO,rare,0,U,Land,0,0,0
NEO,rare,0,R,Land,0,0,0
NEO,rare,0,B,Land,0,0,0
NEO,rare,{4}{W}{W},W,Sorcery,0,0,0
NEO,mythic,{2}{W}{W},W,Planeswalker,0,0,0
NEO,mythic,{2}{U}{U},U,Planeswalker,Tezzeret,0,0
NEO,mythic,{1}{B},B,"Artifact, Creature","Equipment, Demon",3,1
NEO,mythic,{1}{B}{B},B,Creature,"Rat, Ninja",3,2
NEO,mythic,{8}{R}{R},R,Sorcery,0,0,0
NEO,mythic,{2}{G},G,Creature,Spirit,3,3
NEO,mythic,{1}{U}{B},"B, U",Planeswalker,Kaito,0,0
NEO,rare,{1}{R}{W},"R, W",Creature,"Human, Samurai",3,3
NEO,rare,{1}{U}{B},"B, U",Creature,"Human, Ninja",2,4
NEO,mythic,{5}{U}{U},U,Creature,"Phyrexian, Praetor",5,5
NEO,mythic,{2}{G}{G/U/P}{U},"G, U",Planeswalker,Tamiyo,0,0
NEO,rare,{3}{B},"B, R",Creature,"Ogre, Demon",4,4
NEO,rare,{3}{B},"B, R",Creature,"Ogre, Demon",4,4
NEO,rare,{3}{B},"B, R",Creature,"Ogre, Demon",4,4
NEO,rare,{3}{B},"B, R",Creature,"Ogre, Demon",4,4
NEO,mythic,{3}{W}{W},W,Creature,"Dragon, Spirit",5,4
NEO,rare,{3}{W}{W}{W}{W},W,Sorcery,0,0,0
NEO,rare,{2}{W},W,"Artifact, Creature","Equipment, Kirin",3,2
NEO,rare,{4}{W}{W},W,Sorcery,0,0,0
NEO,rare,{1}{W}{W}{W}{W},W,Sorcery,0,0,0
NEO,rare,{3}{W},"B, G, R, U, W",Creature,"Dragon, Spirit",3,3
NEO,rare,{1}{W},W,Creature,"Fox, Advisor",2,2
NEO,rare,{1}{W},W,"Artifact, Creature","Equipment, Cat",1,1
NEO,rare,{X}{W},W,Instant,0,0,0
NEO,rare,{2}{W},W,Enchantment,Saga,0,0
NEO,rare,0,W,"Enchantment, Creature","Fox, Monk",3,4
NEO,rare,{3}{U},U,Enchantment,Saga,0,0
NEO,rare,0,U,"Enchantment, Creature",Moonfolk,3,3
NEO,rare,{1}{U}{U}{U}{U},U,Sorcery,0,0,0
NEO,mythic,{5}{U}{U},U,Creature,"Phyrexian, Praetor",5,5
NEO,mythic,{4}{U}{U},U,Creature,"Dragon, Spirit",6,6
NEO,rare,{X}{U},U,Instant,0,0,0
NEO,rare,{2}{U},U,Artifact,Vehicle,4,3
NEO,rare,{1}{U},U,"Artifact, Creature","Equipment, Jellyfish",0,4
NEO,rare,{2}{U},"U, W",Creature,"Moonfolk, Wizard",2,3
NEO,rare,{U},U,Creature,"Human, Ninja",1,1
NEO,rare,{2}{B},B,Creature,"Human, Ninja",3,3
NEO,mythic,{1}{B},B,"Artifact, Creature","Equipment, Demon",3,1
NEO,rare,{3}{B},"B, R",Creature,"Ogre, Demon",4,4
NEO,rare,{1}{B}{B}{B}{B},B,Sorcery,0,0,0
NEO,mythic,{3}{B}{B},B,Creature,"Dragon, Spirit",5,5
NEO,rare,{X}{B},B,Instant,0,0,0
NEO,rare,{1}{B},B,Artifact,Vehicle,4,3
NEO,mythic,{1}{B}{B},B,Creature,"Rat, Ninja",3,2
NEO,rare,{1}{B}{B},B,Sorcery,0,0,0
NEO,rare,{2}{B},"B, G, U",Creature,"Human, Ninja",3,3
NEO,rare,{1}{B},B,Enchantment,Saga,0,0
NEO,rare,0,B,"Enchantment, Creature",Spirit,3,3
NEO,mythic,{2}{R}{R},R,Creature,"Dragon, Spirit",4,4
NEO,mythic,{8}{R}{R},R,Sorcery,0,0,0
NEO,rare,{2}{R},R,Enchantment,Saga,0,0
NEO,rare,0,R,"Enchantment, Creature","Goblin, Shaman",2,2
NEO,rare,{1}{R},R,Creature,"Goblin, Samurai",2,2
NEO,rare,{1}{R}{R}{R}{R},R,Instant,0,0,0
NEO,rare,{1}{R},R,"Artifact, Creature","Equipment, Lizard",1,1
NEO,rare,{X}{R},R,Instant,0,0,0
NEO,rare,{1}{R},R,"Artifact, Creature","Equipment, Ogre",2,2
NEO,rare,{2}{R},R,Creature,"Goblin, Artificer",3,3
NEO,rare,{2}{R}{R},R,Creature,Spirit,3,3
NEO,rare,{2}{G},G,Enchantment,Saga,0,0
NEO,rare,0,G,"Enchantment, Creature",Egg,0,1
NEO,rare,{1}{G}{G}{G}{G},G,Sorcery,0,0,0
NEO,mythic,{2}{G},G,Enchantment,Saga,0,0
NEO,mythic,0,G,"Enchantment, Creature","Dragon, Spirit",2,2
NEO,rare,{1}{G},G,Creature,Spirit,2,2
NEO,mythic,{2}{G},G,Creature,Spirit,3,3
NEO,mythic,{3}{G}{G},G,Creature,"Dragon, Spirit",4,4
NEO,rare,{X}{G},G,Instant,0,0,0
NEO,rare,{1}{G},G,"Enchantment, Creature","Snake, Druid",1,3
NEO,rare,{3}{G}{G},G,Creature,"Insect, Ninja",6,5
NEO,rare,{1}{G},G,Enchantment,Saga,0,0
NEO,rare,0,G,"Enchantment, Creature","Snake, Monk",1,1
NEO,rare,{1}{G},G,"Enchantment, Creature","Snake, Druid",2,2
NEO,rare,{X}{R}{W},"R, W",Sorcery,0,0,0
NEO,rare,{1}{W}{B},"B, W",Creature,"Rat, Pilot",4,3
NEO,mythic,{1}{B}{R},"B, R",Enchantment,Saga,0,0
NEO,mythic,0,"B, R","Enchantment, Creature","Ogre, Shaman",3,3
NEO,rare,{1}{U}{R}{W},"R, U, W",Creature,"Kirin, Spirit",4,4
NEO,rare,{R}{W}{B},"B, R, W",Creature,"Human, Samurai",3,4
NEO,mythic,{1}{W}{U}{B}{R}{G},"B, G, R, U, W",Enchantment,Saga,0,0
NEO,mythic,0,"B, G, R, U, W","Enchantment, Creature","Dragon, Spirit",6,6
NEO,rare,{3}{U}{B},"B, U",Creature,"Human, Ninja",4,4
NEO,rare,{2}{R}{W},"R, W",Creature,"Human, Samurai",3,3
NEO,rare,{1}{R}{W},"R, W",Creature,"Human, Samurai",3,3
NEO,rare,{1}{U}{B},"B, U",Creature,"Human, Ninja",2,4
NEO,rare,{G}{W},"G, W",Creature,"Human, Druid",1,3
NEO,mythic,{3}{W}{B},"B, W",Enchantment,0,0,0
NEO,rare,{1},0,Artifact,Equipment,0,0
NEO,rare,{2},0,Artifact,Vehicle,2,4
NEO,rare,{3},0,Artifact,0,0,0
NEO,rare,{2},0,Artifact,Vehicle,4,4
NEO,rare,{4},0,Artifact,Vehicle,5,5
NEO,rare,0,G,Land,0,0,0
NEO,rare,0,W,Land,0,0,0
NEO,rare,0,U,Land,0,0,0
NEO,rare,0,R,Land,0,0,0
NEO,rare,0,B,Land,0,0,0
NEO,rare,{1}{B}{B}{B}{B},B,Sorcery,0,0,0
NEO,rare,{1}{U}{B},"B, U",Creature,"Human, Ninja",2,4
NEO,common,{1}{W},W,"Enchantment, Creature",Dog,1,1
NEO,uncommon,{U}{R},"R, U","Artifact, Creature","Goblin, Artificer",2,2
NEO,uncommon,{G}{W},"G, W","Enchantment, Creature","Human, Monk",2,2
NEO,uncommon,{U}{B},"B, U",Creature,"Rat, Ninja",2,2
NEO,uncommon,0,0,Land,0,0,0
NEO,mythic,{5}{U}{U},U,Creature,"Phyrexian, Praetor",5,5
NEO,mythic,{5}{U}{U},U,Creature,"Phyrexian, Praetor",5,5
