setCode,rarity,manaCost,colorIdentity,types,subtypes,power,toughness
VOW,rare,{R},R,Creature,"Human, Knight",1,2
VOW,mythic,{2}{R}{R},R,Creature,Dragon,4,4
VOW,rare,{2}{R}{R},R,Enchantment,0,0,0
VOW,mythic,{3}{R}{R},R,Creature,"Human, Werewolf",4,4
VOW,mythic,0,R,Creature,Werewolf,5,5
VOW,rare,{G},G,Creature,Wolf,2,1
VOW,mythic,{4}{G}{G},G,Creature,"Human, Werewolf",4,4
VOW,mythic,0,G,Creature,Werewolf,6,6
VOW,mythic,{1}{G}{G},G,Creature,Wolf,3,4
VOW,mythic,{4}{G}{G}{G},G,Creature,"Plant, Beast",*,*
VOW,rare,{G},"B, G",Sorcery,0,0,0
VOW,rare,{3}{G}{G},G,Enchantment,0,0,0
VOW,rare,{2}{G},G,Creature,"Human, Warrior",1,1
VOW,rare,{3}{G},G,Creature,"Human, Shaman",3,5
VOW,rare,{2}{G},G,Enchantment,0,0,0
VOW,rare,{3}{G},G,Creature,"Human, Werewolf",2,2
VOW,rare,0,G,Creature,Werewolf,4,4
VOW,rare,{3}{G},G,Sorcery,0,0,0
VOW,rare,{2}{G}{G},G,Creature,Beast,4,4
VOW,rare,0,G,Creature,"Beast, Horror",8,8
VOW,rare,{5},0,Artifact,0,0,0
VOW,rare,{2},0,Artifact,Clue,0,0
VOW,rare,0,0,Land,0,0,0
VOW,common,0,W,Land,Plains,0,0
VOW,common,0,U,Land,Island,0,0
VOW,common,0,B,Land,Swamp,0,0
VOW,common,0,R,Land,Mountain,0,0
VOW,common,0,G,Land,Forest,0,0
VOW,rare,0,0,Land,0,0,0
VOW,rare,{4}{W}{W},W,Enchantment,0,0,0
VOW,uncommon,{2}{U},U,Instant,0,0,0
VOW,uncommon,{2}{B},B,Creature,"Zombie, Scorpion",3,2
VOW,rare,{1}{R}{R},R,Creature,Vampire,3,3
VOW,common,0,W,Land,Plains,0,0
VOW,common,0,U,Land,Island,0,0
VOW,common,0,B,Land,Swamp,0,0
VOW,common,0,R,Land,Mountain,0,0
VOW,common,0,G,Land,Forest,0,0
